State,District,Latitude,Longitude,District code,Population,Male,Female,Literate,Male_Literate,Female_Literate,SC,ST,Workers,Male_Workers,Female_Workers,Hindus,Muslims,Christians,Sikhs,Buddhists,Jains,Housholds_with_Electric_Lighting,Households_with_Internet,Households_with_Computer,Rural_Households,Urban_Households,Households,Below_Primary_Education,Primary_Education,Middle_Education,Secondary_Education,Higher_Education,Graduate_Education,Other_Education,Literate_Education,Illiterate_Education,Total_Education,Age_Group_0_29,Age_Group_30_49,Age_Group_50,Households_with_Television,Ownership_Owned_Households,Ownership_Rented_Households,Household_size_1_person_Households,Household_size_2_persons_Households,Household_size_1_to_2_persons,Household_size_3_persons_Households,Household_size_3_to_5_persons_Households,Household_size_4_persons_Households,Household_size_5_persons_Households,Household_size_6_8_persons_Households,Household_size_9_persons_and_above_Households,Location_of_drinking_water_source_Away_Households,Married_couples_1_Households,Married_couples_2_Households,Married_couples_3_Households,Married_couples_3_or_more_Households,Married_couples_4_Households,Married_couples_5__Households,Married_couples_None_Households,Total_Power_Parity
Uttar Pradesh,Kanpur Dehat,26.43047641196011,79.98710083056478,163,1796184,963255,832929,1170243,692964,477279,460544,801,628864,493991,134873,1612968,176327,1300,478,819,155,49753,2682,25354,363933,41323,405256,235341,344866,341845,223529,157167,97740,5930,1406418,475166,1881584,1100820,415918,276272,65556,320512,6125,9635,24395,34030,31923,146889,53074,61892,118132,30422,76669,225671,54270,11525,14806,2502,779,34726,2056
Uttar Pradesh,Kaushambi,25.53587532051282,81.41811282051287,174,1599596,838485,761111,813424,507279,306145,555397,193,639086,402644,236442,1372381,220423,2225,522,687,545,43753,1503,15029,349856,30764,380620,184229,253910,180825,146757,89011,45341,5115,905188,670750,1575938,1034099,336401,210556,52946,271140,3175,9311,22015,31326,23683,103416,35056,44677,105957,35694,71044,196096,41806,10001,13548,2564,983,24943,1645
Uttar Pradesh,Kushinagar,26.892530675909864,83.92261542461007,189,3564544,1818055,1746489,1954820,1183722,771098,544231,80269,1116973,804857,312116,2928462,620244,5006,767,4619,383,127331,3486,35931,742324,42775,785099,836856,424892,367405,249265,170911,119625,11970,2180924,1550315,3731239,2236842,772777,500373,103014,549999,5421,9117,26079,35196,33962,194609,64329,96318,224748,104073,40527,328791,131217,44482,65323,14535,6306,33295,3704
Uttar Pradesh,Lalitpur,24.58877161016945,78.60082330508473,167,1221592,641011,580581,641191,397586,243605,240519,71610,503351,326783,176568,1163804,33724,1351,1034,69,20390,77082,1079,9906,258013,43819,301832,185575,202692,154118,61543,32237,34658,3535,674358,509536,1183894,793551,265080,159666,53524,209129,6708,7680,20378,28058,18155,94058,33251,42652,74048,21714,65446,145245,40139,11857,15312,2667,788,17182,1287
Uttar Pradesh,Lucknow,26.838233589251463,80.89706026871404,157,4589838,2394476,2195362,3127260,1742440,1384820,948294,7506,1542806,1226399,316407,3537787,985070,20493,23883,3877,4975,582769,68506,152257,344155,717566,1061721,489898,554301,552171,428121,378742,639260,52132,3094625,1146880,4241505,2678289,1161686,685258,506413,688062,107236,24634,59605,84239,91280,406787,158994,156513,253877,77688,75948,560253,129383,33210,43679,7923,2546,89276,7486
Uttar Pradesh,Mahoba,25.34529670138888,79.67863003472216,169,875958,466358,409600,488106,302283,185823,220898,647,349676,237153,112523,815142,57454,965,389,94,234,42936,1316,11298,198298,48525,246823,119002,141201,131165,60400,33810,37165,3926,526669,403649,930318,527067,201394,137393,35422,157367,4536,6219,14004,20223,12647,65642,23423,29572,57356,20253,46210,104537,31794,8899,11462,2001,562,15681,904
Uttar Pradesh,Mainpuri,27.17386862302482,79.03501851015807,148,1868529,993377,875152,1203885,712110,491775,368206,478,560840,466067,94773,1746649,100723,1729,475,8814,4161,79022,2642,24451,338475,72783,411258,234774,353287,319158,230731,144516,111696,12281,1406443,519493,1925936,1193660,402321,265638,76780,301040,7547,7670,19256,26926,24297,117640,40481,52862,122392,44226,41621,204465,57849,16122,21571,4084,1365,27299,1998
Uttar Pradesh,Mathura,27.59390432801821,77.62153416856502,145,2547184,1367125,1180059,1507746,943346,564400,506580,1520,840939,635142,205797,2310776,216933,3179,2872,883,2056,281239,8726,37596,407488,177802,585290,303291,420976,344961,233264,155937,103102,10262,1571793,691359,2263152,1600686,535738,327854,221574,385642,19001,9034,23392,32426,30658,159951,56483,72810,159432,58974,106867,273054,72044,25566,33795,6257,1972,31890,3025
Uttar Pradesh,Mau,26.01082203791469,83.50582654028433,192,2205968,1114709,1091259,1363044,773082,589962,474537,22915,696747,475413,221334,1769937,428555,2109,340,564,155,149908,2656,26716,352207,99321,451528,344570,410737,320743,256784,209493,150462,15771,1708560,659237,2367797,1402738,467343,323260,82073,313109,5380,4729,12661,17390,17062,94455,31074,46319,129170,79818,23942,177926,76849,29470,44690,10202,5018,21368,2693
Uttar Pradesh,Meerut,29.02957625698323,77.80611005586593,138,3443689,1825743,1617946,2141488,1254520,886968,624149,3390,1090539,898810,191729,2183255,1185643,10582,24912,1855,18544,425624,23717,69473,381520,422303,803823,412280,495861,469403,359944,254337,275076,36096,2302997,990312,3293309,2165117,780475,451827,354359,510035,47594,10069,30220,40289,46649,241587,91147,103791,206090,80779,21439,386915,102003,28894,37713,6723,2096,42114,4953
Uttar Pradesh,Mirzapur,25.10207959183675,82.60126628571429,199,2496970,1312302,1184668,1428683,865837,562846,661129,20132,881996,613061,268935,2292534,195765,2373,1133,341,701,145997,4447,24518,465152,77963,543115,361642,421577,340261,232189,177109,140668,17680,1691126,868542,2559668,1590528,552177,346773,136132,381372,6470,9304,26529,35833,28534,146756,50460,67762,139889,68341,102159,235797,80665,29306,44335,9941,5088,30022,2875
Uttar Pradesh,Moradabad,28.851770406189537,78.73580193423597,135,4772006,2503186,2268820,2263848,1357435,906413,731406,685,1417811,1193439,224372,2488265,2248392,13157,7555,1260,2426,281758,11690,61846,692398,355518,1047916,635957,725118,492338,296210,186311,186489,23372,2545795,2097292,4643087,3168270,988486,525574,283005,737631,39319,14543,47550,62093,65904,304648,107450,131294,307224,110774,34055,580311,110215,25797,33483,5967,1719,60730,5452
Uttar Pradesh,Muzaffarnagar,29.470507977736563,77.64017847866423,133,4143512,2193434,1950078,2417339,1448528,968811,561250,317,1291644,1081569,210075,2382914,1711453,6495,18601,1516,16345,368153,10077,56149,673746,296104,969850,826387,780470,531913,281747,148770,98691,5608,2673586,1431537,4105123,2671757,911621,544283,331760,645420,27173,11875,36471,48346,51215,263529,96254,116060,261518,107994,53004,457996,123358,33548,44071,8004,2519,55962,4871
Uttar Pradesh,Pilibhit,28.52024175035868,79.90103974175037,151,2031007,1072002,959005,1061095,654290,406805,333558,1714,618605,534939,83666,1449007,489686,3510,84787,360,138,83006,2870,18097,371752,89638,461390,294135,281158,240057,117838,77602,66129,9713,1086632,977839,2064471,1320476,449673,256276,106945,349881,7346,9361,26996,36357,35218,154326,53790,65318,133028,37759,12043,262977,52172,11258,14557,2574,725,31764,2125
Uttar Pradesh,Pratapgarh,25.86484273170732,81.93530048780492,131,867848,437744,430104,401515,250122,151393,60429,550427,481294,251691,229603,827293,25597,358,72,32,14077,71612,716,5961,209813,24269,234082,142397,111276,70969,35206,21854,19109,2137,402948,488621,891569,545987,204801,115608,37216,171300,5499,5456,19446,24902,21840,91586,35231,34515,53867,7691,60829,130262,27706,4659,5519,723,137,14559,2829
Uttar Pradesh,Pratapgarh,25.86484273170732,81.93530048780492,173,3209141,1606085,1603056,1931559,1121381,810178,709252,723,1066601,704569,362032,2731351,452394,3920,1451,7795,746,140538,5149,34400,711085,41701,752786,427626,558350,456752,332742,238011,197846,20047,2231374,1059636,3291010,2002569,703727,492097,135185,523892,6378,14513,33056,47569,36506,184070,62623,84941,199577,103038,87032,305243,119337,42824,63749,14405,6520,45925,3639
Uttar Pradesh,Rae Bareli,26.253902840059787,81.22260463378181,158,3405559,1752542,1653017,1965843,1165965,799878,1030367,1756,1204710,867393,337317,2975998,413243,3634,2424,722,397,247856,5184,34788,705025,73393,778418,540661,538301,477689,270775,182823,153041,15662,2178952,1286726,3465678,2116007,776583,506583,130197,597191,12244,22027,47037,69064,57790,256164,90533,107841,219117,70008,100286,401983,109774,25849,34820,6641,2330,67776,3812
Uttar Pradesh,Rampur,28.83244727272725,79.10977333333337,136,2335819,1223889,1111930,1043666,630408,413258,307936,358,737261,609693,127568,1073890,1181337,9201,65316,384,1307,131112,3847,25960,396775,143217,539992,278477,374898,171242,85117,51703,43839,3169,1008445,1235413,2243858,1576123,491164,258913,134249,373771,14956,7548,25173,32721,34149,150333,52141,64043,158241,52146,12155,295265,48438,10137,12988,2163,688,36750,2545
Uttar Pradesh,Saharanpur,30.03381165217392,77.59905147826095,132,3466382,1834106,1632276,2077108,1220114,856994,764450,980,1037344,911136,126208,1966892,1454052,6523,18627,1937,10208,404499,9699,38816,605082,284156,889238,474060,600668,431491,256510,163463,154153,10083,2090428,1279517,3369945,2228689,769736,433862,294410,555491,26897,10249,33995,44244,51906,253552,93215,108431,220551,70629,49192,425406,92433,21262,27238,4667,1309,43899,4029
Uttar Pradesh,Sant Kabir Nagar,26.791596516393444,83.0387764344262,186,1715183,869656,845527,954949,567098,387851,369039,1593,539469,383482,155987,1300586,404410,1766,447,4393,95,79525,2031,19729,324972,27179,352151,341757,290532,205875,129442,86528,63506,8882,1126522,683053,1809575,1108368,352395,250502,49191,253488,2887,5769,12844,18613,14742,75305,24834,35729,100000,64122,18525,143246,59397,24175,36322,8238,3909,19075,1850
Uttar Pradesh,Shahjahanpur,27.991389350649328,79.8302275324675,152,3006538,1606403,1400135,1490930,915142,575788,532673,508,892214,783313,108901,2412595,527581,4630,51090,2312,301,115163,3889,27533,520289,134714,655003,451571,476064,315873,158430,96308,87355,8885,1594486,1324615,2919101,1961237,652237,368743,135885,497520,14789,17460,41129,58589,49628,201954,70340,81986,190971,66687,34164,366501,74807,18274,23682,4195,1213,53211,3441
Uttar Pradesh,Sitapur,27.501995963091108,80.85288881199547,154,4483992,2375264,2108728,2283733,1397702,886031,1446427,1602,1422602,1171252,251350,3555450,893725,6579,11611,2663,1410,102040,3874,34609,827583,111319,938902,714304,656401,482220,221898,136383,127750,8775,2347731,2141696,4489427,2862383,1000987,588318,123246,776437,11939,28964,69186,98150,81636,326643,112858,132149,278902,90166,122069,545306,124407,29131,39124,7532,2461,85024,4535
Uttar Pradesh,Sonbhadra,24.46693268858798,83.06816324951639,200,1862559,971344,891215,985708,601988,383720,421661,385018,730399,463611,266788,1738769,103567,3963,1649,1747,487,95582,5149,25220,337048,91040,428088,306218,297226,212565,120822,82614,63846,9357,1092648,745126,1837774,1203938,418914,237866,80712,288821,19116,10860,28266,39126,27373,136612,48023,61216,116835,34345,97142,217864,61110,15940,21647,4199,1508,26297,2337
Uttar Pradesh,Sultanpur,26.2846386419753,82.05710456790123,179,3797117,1914586,1882531,2239902,1300248,939654,851587,696,1242632,869838,372794,3119590,650261,4453,1629,9989,426,233701,5956,44008,839737,49891,889628,460210,637015,526973,306046,188848,176414,15277,2310783,1118891,3429674,2376875,828222,580164,135697,612902,9494,19782,38990,58772,44428,215780,74378,96974,231911,121462,100353,350025,142503,51197,74847,16356,7294,60550,4190
Uttar Pradesh,Unnao,26.63163990895297,80.636773292868,156,3108367,1630087,1478280,1773584,1053063,720521,948588,2926,1124744,851014,273730,2732016,363453,3574,1204,920,240,99466,3476,28719,596317,121039,717356,501457,512965,415378,240024,136688,101934,7173,1915619,1130103,3045722,1893706,706851,453462,134235,548851,14029,20946,44083,65029,54007,241767,85034,102726,202134,58561,81298,388588,86512,21027,27502,4930,1545,64889,3620
Uttar Pradesh,Varanasi,25.36057088888889,82.82529666666672,197,3676841,1921857,1754984,2403903,1389116,1014787,486958,28617,1220708,921234,299474,3107681,546987,7696,3309,1146,1898,336056,19214,57583,438935,316129,755064,467782,608174,557052,447926,351391,281652,34841,2748818,906367,3655185,2260457,856070,531549,309911,500257,33976,8695,25178,33873,37527,203836,73153,93156,195585,108410,96168,305032,118204,47717,73989,17459,8813,44479,5059
Uttaranchal,Almora,29.683532133676103,79.50165064267351,64,622506,291081,331425,436497,231604,204893,150995,1281,298211,142460,155751,611250,7752,1895,256,201,31,109876,1830,9858,260056,21082,281138,90864,120029,115810,76148,53026,37742,2263,495882,109556,605438,351595,141238,128994,70237,123666,12840,12916,14375,27291,17500,69633,25736,26397,36077,6256,37135,81556,17115,2655,3162,418,89,37424,742
Uttaranchal,Bageshwar,29.98703393393397,79.83954354354357,63,259898,124326,135572,179483,97546,81937,72061,1982,123638,58708,64930,257509,1440,397,46,102,7,47083,435,3595,96031,3880,99911,38113,47788,50340,31224,20785,10900,675,199825,49539,249364,147488,60569,51672,25873,53896,3013,3750,5600,9350,7598,31288,12246,11444,15087,1987,15919,35989,9278,1294,1467,150,23,10978,281
Uttaranchal,Chamoli,30.58338611464965,79.56281095541402,57,391605,193991,197614,280556,155395,125161,79317,12260,180940,93832,87108,385818,4395,428,323,190,11,71524,899,5582,163434,22906,186340,47447,68435,67519,47703,32557,27168,2367,293196,61950,355146,229715,93182,67873,46579,72625,11202,7399,8592,15991,10683,45109,17370,17056,21857,2808,21344,54317,10328,1350,1536,166,20,19584,467
Uttaranchal,Champawat,29.29142393939393,80.07720212121217,65,259648,131125,128523,177726,102015,75711,47383,1339,99566,60427,39139,249563,8693,870,336,24,28,37725,548,3159,85202,12839,98041,36127,48093,45766,23610,18360,15110,1317,188383,62429,250812,156916,60722,41913,22588,44945,5095,3052,3680,6732,5638,26364,9934,10792,16515,2745,13589,34345,7444,1250,1503,208,45,9064,309
Uttaranchal,Pithoragarh,30.14720631868129,80.34229230769236,62,483439,239306,244133,345550,189623,155927,120378,19535,216490,113539,102951,475105,6015,1401,260,185,13,95421,1344,7932,183687,26256,209943,63591,87585,90983,56591,42086,28375,2237,371448,88036,459484,273494,116749,92517,58954,94192,14522,8519,12171,20690,17126,63782,25002,21654,24650,2420,24590,67738,13607,1440,1573,117,16,28624,631
Uttaranchal,Tehri Garhwal,30.463700918635173,78.48783792650917,59,618931,297986,320945,407994,227406,180588,102130,875,280442,140821,139621,609835,7374,656,290,32,91,117239,1366,7831,227059,27177,254236,72163,103462,95417,74008,58434,30704,2073,436261,133013,569274,368324,139371,109998,68294,114292,13655,11735,13297,25032,15568,65081,24468,25045,36001,7380,40050,82854,19145,3984,4848,694,170,26647,743
Uttaranchal,Udham Singh Nagar,29.02779577677222,79.45629004524895,67,1648902,858783,790119,1037839,598525,439314,238264,123037,591458,444578,146880,1104452,372267,6064,162768,505,738,254802,7883,28053,269406,145253,414659,179602,302653,232381,169274,113661,111062,11786,1120419,438598,1559017,1042614,392370,212223,192243,255817,30144,7491,18265,25756,30541,150705,58076,62088,99492,24099,11164,216964,43109,9421,11879,1923,535,28100,1805
Uttaranchal,Uttarkashi,30.968958552036234,78.56880615384617,56,330086,168597,161489,215126,128237,86889,80567,3512,157276,84265,73011,324859,3554,353,167,563,74,52621,602,4104,112148,9061,121209,43442,46625,47640,30901,24989,18882,981,213460,83896,297356,202426,75997,51245,29400,55125,8431,4664,5986,10650,6484,32005,12124,13397,19802,4101,18920,44218,9723,1844,2229,292,93,10388,356
West Bengal,Bankura,23.081280892857155,87.12640053571437,339,3596674,1838095,1758579,2232992,1299337,933655,1174447,368690,1466220,1050822,415398,3033581,290450,3865,386,260,2904,334670,4273,34128,900515,90885,991400,450029,545200,686924,261478,143882,133465,20379,2241357,1417787,3659144,1942335,1014764,637834,177819,736418,10490,27014,60032,87046,116281,469864,207816,145767,154069,45459,286251,516864,122273,30691,38270,5902,1677,79031,3959
West Bengal,Barddhaman,23.444453888888884,87.8150581111111,335,7717563,3966889,3750674,5247208,2918040,2329168,2115719,489447,2911251,2293083,618168,6008472,1599764,21220,16675,1602,1674,1049943,32323,141387,1364868,862368,2227236,800473,1437198,1605634,698251,405935,439823,62616,5449930,2196886,7646816,4149420,2265543,1292913,747286,1485095,136517,63096,161007,224103,325155,1100028,471769,303104,303313,78062,441435,1198350,240020,50967,62457,9191,2299,204679,13547
West Bengal,Birbhum,24.06389342723,87.65153089201888,334,3502404,1790920,1711484,2158447,1201481,956966,1033140,242484,1331603,1029770,301833,2181515,1298054,10906,582,258,1152,333752,5210,39636,831044,134565,965609,417769,661190,622372,245201,122865,115743,15205,2200345,1346802,3547147,2008655,952059,539463,191514,764002,14309,33178,88186,121364,151965,527618,223375,152278,142195,21777,284762,607715,95683,15427,18110,2200,483,91446,3911
West Bengal,Dakshin Dinajpur,25.342094363021435,88.69821679819614,331,1676276,857199,819077,1083685,596474,487211,482754,275366,702987,499560,203427,1232850,412788,24794,276,148,323,168069,2518,24318,390949,70077,461026,247675,323965,327064,135556,63286,52345,5190,1155081,534394,1689475,937283,465982,271423,103980,381199,7064,13268,38679,51947,78130,270930,115122,77678,65759,7585,100724,300973,46022,5698,6579,763,118,42647,2039
West Bengal,Darjiling,26.839619571045585,88.33145067024122,327,1846823,937259,909564,1315585,717673,597912,317275,397389,683726,479586,204140,1366681,105086,141848,2032,209240,1840,297176,10943,38065,303284,215675,518959,183479,344865,402415,176129,113905,110193,12851,1343837,415353,1759190,1031221,523288,289979,222987,305878,48498,12923,32230,45153,67886,235480,95369,72225,85818,15838,127566,266477,55657,9374,11288,1511,403,48867,3146
West Bengal,Haora,22.401674174428507,87.99421176968654,341,4850029,2500819,2349210,3605206,1942824,1662382,718951,15094,1819845,1498170,321675,3535844,1270641,8666,4380,1258,9699,796953,30751,99261,483384,869313,1352697,516323,1059842,1084155,446743,284481,304594,37027,3733165,926661,4659826,2587164,1423304,833104,539312,861570,140302,34133,92296,126429,213487,659612,270747,175378,193153,49920,310147,749571,128097,28116,35527,5753,1658,115919,9414
West Bengal,Hugli,22.87929264705881,88.00010264705891,338,5519145,2814653,2704492,4078388,2211777,1866611,1344021,229243,2152870,1713608,439262,4574569,870204,7300,2662,1730,2160,965258,31725,118459,992085,647953,1640038,676265,1172797,1174912,515807,333658,380060,44252,4297751,1180806,5478557,2766489,1688206,1060821,628340,1121201,111963,50510,131123,181633,273607,837497,353654,210236,198095,52213,316172,869117,167315,34000,41423,6006,1417,191583,9450
